date,text,Pump,Exchange,Coin,Notes,photo
2019-06-18T16:15:45,"Hello everyone, we know many people are patiently waiting for our next pump! Our next pump will be big and it will be worth the wait! Only a few more days of preperation and we will announce the new date, stay tuned!",,,,,
2019-06-25T19:57:26,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Sunday June 30\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nWe expect the altcoin market to have recovered by that time! Over the last few weeks we have gained thousands of new members, we expect our volume to be big! This upcoming pump will be free for all meaning it will be a fair pump and everyone will receive the signal at the same time.']",,,,,
2019-06-29T15:18:02,"Hello everyone, only 1 day left until the next pump on Binance! As we mentioned a few days ago, we predicted that altcoins will recover today or tomorrow and we can already see that happening! The next pump will be one of the biggest pumps we have ever done in the history of our group make sure to attend because this will be a big opportunity for everyone!",,,,,
2019-06-30T14:32:46,5 hours and 30 mins left until the next pump on Binance!,,,,,
2019-06-30T16:59:42,3 hours remaining!,,,,,
2019-06-30T19:10:11,"[""Hello everyone, we have decided to postpone our pump for Friday because of BTC's current unstability. As you know we have plans to make this pump one of the biggest pump in Mega pump group history and for this we needed all the good market conditions to be met. The altcoin market has slowed down a little because of BTC's current downturn. One thing we know for sure is that it will be worth the wait! The safety of our user's funds is our #1 priority and it will always be. We are sorry for the delay, we can confirm that we will 100% be pumping on Friday with no more delay. Thank you for understanding.\n\nThe new pump date will be :\n\n"", {'type': 'bold', 'text': 'Date : Friday July 5\nTime : 17:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}]",,,,cancelled,
2019-07-04T15:55:17,"Hello everyone, 1 day left until the mega pump on Binance! Things are looking great for us and we will definetly be expecting a very nice pump! 

Here is a list of things you need to know before the pump:

- The faster you buy the more profit you will make, buying early is the most important factor that will determine your profits. 

- If you are using market buy , using the 100% option won't work , instead use between 75% and below.

- The pump will be free for all and on Binance, the signal will be given on telegram and discord at the same time",,,,,
2019-07-05T13:47:04,"5 hours left until the pump on Binance, be prepared!",,,,,
2019-07-05T15:56:15,3 hours left until the pump on Binance!,,,,,
2019-07-05T17:51:51,1 hour left. Be ready!,,,,,
2019-07-05T18:31:17,30 minutes left!,,,,,
2019-07-05T18:54:56,5 minutes left! The next message will be the coin,,,,,
2019-07-05T18:56:47,"Good luck everyone, 3 minutes left",,,,,
2019-07-05T19:00:15,"There are many good coins to buy on Binance

The coin we picked to buy is : $ ADX",1,binance,adx/btc,,
2019-07-05T19:24:03,"['Pump result : Overall good pump, over 100 btc was traded during the pump which is close to 1.1 million $. Alot of members were able to buy at the ', {'type': 'phone', 'text': '1300-1350'}, ' area which is good. We saw some activity on many coins before the pump including ours which was expected specially when thousands of people are speculating on the coin. We also saw a good amount of outsider activity after our signal which made the pump last a good amount of time. We were met by an unconditionnal sell wall at 1480 which caused people to sell early which is understandable but overall we are receiving alot of messages of appreciation! Thank you for participating, we will announce the next pump date shortly!']",,,,,
2019-07-06T15:05:10,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Saturday July 13\nTime : 17:00 pm GMT\nExchange : Binance'}, ' \n\nWith the success of our previous pump, we expect a bigger number of people to join this upcoming pump. We picked Saturday because the volume is much higher on weekends meaning higher % gains!\n\n', {'type': 'bold', 'text': 'Things we will change and adjust for our next pump :\n\n'}, '- We will go for higher % gains, our target will be 50-60%\n \n- As you saw in our previous pump, our team used big buy walls to help keep the price up and to help our members sell for profit. We will do this again for our members but this time we are also going to help push the price higher by clearing the order book and clearing any unconditional sell walls that could appear during the pump. \n\n- Lastly, we will make sure there is absolutely no activity on our coin before the pump, we have thought of a new measure that will prevent this. \n\nThe countdown to our next pump begins today! 7 days left.']",,,,,
2019-07-11T16:40:50,"['Hello everyone, 2 days left until the pump on Binance! \n\n', {'type': 'bold', 'text': 'Date : Saturday July 13\nTime : 17:00 pm GMT\nExchange : Binance'}]",,,,,
2019-07-12T16:30:00,"1 day left until the pump. The current market conditions are great for a good pump, we expect it to stay this way until tomorrow!",,,,,
2019-07-13T13:17:54,📣 Less than 6 hours left until the pump on Binance!,,,,,
2019-07-13T15:59:39,3 hours left.,,,,,
2019-07-13T17:59:50,"1 hour left, Be ready on Binance! The market  looks ready for a great pump!",,,,,
2019-07-13T18:46:51,15 mins left!,,,,,
2019-07-13T18:53:54,"5 minutes left! The next message will be the coin, let's make our coin the biggest gainer on binance!",,,,,
2019-07-13T18:57:13,"There are many good coins to buy on Binance

The coin we picked to buy is : $ NAV",1,binance,nav/btc,,
2019-07-13T19:31:17,"Pump results : We had a small technical difficulty with the bot we use to post our signal, it posted the signal 3 minutes earlier which has affected the pump considerably and alot of members were not ready to join. Additionally, we can confirm that the results on free for all pumps are much better than ranked pumps as you saw in our previous pump. Therefore, the next pump will be free-for-all. We also saw some big conditionnal sell orders appear during the pump, we put a few buy walls to support the price as you saw it held nicely at around 180 for a while but the selling pressure was high and our team had to support these sells before the price finally went down. Remember, pumping is about consistency, some pumps will always be better than others, we will come back stronger on the next pump, it is a promise we are making to all our members!",,,,,
2019-07-13T19:55:29,"We are receiving alot of messages stating that in fact they were not ready to buy and did not participate since the signal was posted 3 minutes earlier by our signal-bot. To make sure this never happens again we will post the signal manually as we always did in the past. Overall we still managed to touch nearly 200 satoshis which, considering the facts is not so bad after all if it lasted a little longer like our previous pump. The next pump will be much better, it is guaranteed! As you saw in the past, we have always promised good results on the next pump if things did not go our way and we always delivered and it will be the same thing again.",,,,,
2019-07-15T16:45:50,"Hello everyone, we are glad to find out that many people are messaging us saying that they still made some profits in the previous pump even though the pump signal was ranked. We believe that we could have touched near 250 satoshis had we posted the signal exactly on time since many more people would have been ready and joined the pump which would have represented over a 50% gain and reached our target.  We will start preparing for the next pump and take all the necessary steps to make sure that the upcoming pump is perfect for everyone. The next pump will be big, we have already come up with our next strategy to make it bigger. It will also be a free for all pump! Free for all pumps are always 2 times better since everyone receives the signal at the exact same time.

We will announce the new date very shortly, stay tuned!",,,,,
2019-07-17T14:11:39,"Hello everyone, as you already know, the current market conditions for altcoins is not looking very good compared to what we would like it to be. BTC's current dominance has taken the spotlight however, we have a strong belief that one of the only ways to start the altcoin season has to come from big groups rather than outsiders. As one of the biggest pump groups on Binance, it is our duty to make efforts in restoring altcoins to where we want them to be and the only way to do it is to provide good and long lasting pumps to restore faith in altcoins. We must reunite together as a community and create strong powerful pumps to show outsiders that there is still hope in altcoins, which is why our next pump will be special. Our team will do everything in their power to make sure that the next pump will be one of the best pumps we have done so far. For this pump to work we will need to wait for better market conditions to show up which should be very soon. We will invest heavily into marketing to bring an even bigger number of investors to our group as well. If you would like to do your part you can invite anyone you know to our group or share our link on social media. More details will follow soon, stay tuned!",,,,,
2019-07-20T18:14:09,"Hello everyone, we are almost ready to announce our next pump date. As of now, the altcoin market seems to be slightly recovering which is good for us. We are currently waiting for the BTC movement to be confirmed because as you already know , the big Bakkt news is scheduled to be released in only 2 days.  We will play it safe, see how BTC will react to the news and how it will affect altcoins, after confirmation we will schedule our next pump which will be within a few days. If you have any questions as always feel free to ask us on telegram or in our discord group!",,,,,
2019-07-23T14:53:34,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Sunday July 28\nTime : 17:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nThis pump will be free for all meaning that everyone will receive the pump signal at the exact same time! With the strategy our team has put in place, this upcoming pump will be one of the best pumps we have ever done. As we get closer to the pump date more details will follow, stay tuned!']",,,,,
2019-07-26T18:58:45,"['Less than ', {'type': 'bold', 'text': '48 hours left'}, ' until the next pump on Binance!']",,,,,
2019-07-27T18:50:04,📣 24 hours left until the pump on Binance!,,,,,
2019-07-28T14:00:10,"['Hello everyone,  ', {'type': 'bold', 'text': '5 hours left '}, "" until the next pump on Binance. Today's pump will be free for all meaning that everyone will receive the signal at the same time. The signal will be given in the #🚀pump-signal channel on discord and in our telegram.\n\nSince alot of new members are asking which strategy is best to use when buying and selling : \n\nBuying : The fastest way to buy is to use the market buy option shown in the picture below. Using the 100% buy option won't work since the price is moving up quickly, instead use 75% to make sure your order fills and below.\n\nSelling : The best way to sell is to sell slowly in parts as the price is moving up.""]",,,,,
2019-07-28T14:00:26,,,,,,photos/photo_29@28-07-2019_14-00-26.jpg
2019-07-28T16:00:39,"3 hours left. The current market conditions are perfect for a pump. BTC is stable and traders are starting to be interested in altcoins again. Be ready on Binance, today will be big!",,,,,
2019-07-28T17:57:11,"1 hour left! The team is ready, the market is ready, we hope everyone else is ready too! Let's wake this altcoin market together",,,,,
2019-07-28T18:33:34,30 mins left! Be ready!,,,,,
2019-07-28T18:54:32,"5 minutes left, the next post will be the coin name! Be ready to buy",,,,,
2019-07-28T19:00:00,"There are many good coins to buy on Binance

The coin we picked to buy is : 👉 $ BLZ 👈",1,binance,blz/btc,,
2019-07-28T19:45:08,,,,,,photos/photo_30@28-07-2019_19-45-08.jpg
2019-07-28T19:55:44,,,,,,photos/photo_31@28-07-2019_19-55-44.jpg
2019-07-28T19:56:00,"Pump result : We managed to hold strongly at around 440 satoshi, as you can see on the chart even after 5 minute mark we were still holding steady. Volume was definetly big enough to pump it higher however after analzying further we saw that alot of members bought on the ETH pairing as it pumped much higher on ETH ( over 30% ), we invite everyone to look at the BLZ chart posted above from the ETH market, this is actually very remarkable as it managed to pump to the top 3 times in a row! Note that all our pumps are done on the BTC pairing, something to keep in mind for the next pump!",,,,,
2019-07-29T15:07:48,"Hello everyone, after listening to alot of feedback from the community, we have determined that alot of members prefer when the signal is released as an image instead of a text. The reason why we have been posting it as a text lately is to make sure it loads perfectly and fast for everyone. An image helps prevent 90% of the bots from buying and selling quickly which can be helpful to the pumps. 

It addition, it lets the pump have a more organic growth which can be attractive to outsiders. Another feedback we have been getting is that many people prefer weekday pumps. We can confirm with certainty that weekday pumps have alot more volume and more outsiders trading, which is why in the next pump we will implement these 2 changes to make sure our next pump goes much higher. 

As you saw during the pump, we were also using big buy walls to help keep the price up and it is something we will keep doing for our members to ensure that all our pumps have good support, the only thing remaining to do is to take the price much higher for all our members to make more profits. We believe that by implementing these changes we can have a good successful pump on the next one as well.  We will announce the new date soon, stay tuned.

- Mega pump team",,,,,
2019-07-31T01:46:28,"[{'type': 'cashtag', 'text': '$BLZ'}, ' update : BLZ is currently top gainer on Binance, if you were still holding this is a good time to sell! Currently at almost +30%, all members that kept holding are currently in good profit a few hours later 👍']",,,,,photos/photo_32@31-07-2019_01-46-28.jpg
2019-07-31T15:12:44,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Wednesday August 7\nTime : 17:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all\n\n'}, 'The pump will be free for all meaning everyone will receive the signal at the same time. We will be using an image to post the signal this time to counter the bots. If you have any questions feel free to join our discord and chat with our community of more than 60 000 traders, the link is in our channel description!']",,,,,
2019-08-05T14:56:19,"Hello everyone, 2 days left until our next free for all pump on Binance. We can guarantee that this upcoming pump will have amazing results, we are expecting at least a minimum of 50% and more on the initial spike and multiple waves to follow through. This pump will have alot of support. As we get closer to the pump, more details will follow , stay tuned!",,,,,
2019-08-06T15:18:33,"📣 1 day left until our pump on Binance! Our discord group is growing very fast, we have thousands of new members that are ready to join this upcoming pump. We expect a very high amount of volume with expected gains that could range anywhere from 50% to 70% depending on how the market reacts, we have also put in place a team of people that will shill the coin with news everywhere on social media quickly after the signal is given to ensure that a bigger amount of outsiders will join the pump. Many members are asking if we use BTC or ETH  to buy the coin : we will be using the BTC pairing to buy the coin.",,,,,
2019-08-07T12:59:51,6 hours left until the pump on Binance!,,,,,
2019-08-07T15:52:26,"3 hours left. BTC is pumping, this is a great opportunity for us to attract more outsiders and have all the attention of traders towards our pump!",,,,,
2019-08-07T17:57:31,1 hour left until the pump! Be ready on Binance,,,,,
2019-08-07T18:41:14,"20 minutes left! Be ready, we have a clear path to top gainer , place buy orders to support the price, the longer the pump lasts the more outsiders will join in! Our news team is ready to spread the news everywhere on social media, the signal will be posted as an image to counter the bots!",,,,,
2019-08-07T18:54:23,5 minutes left. The next message will be the coin name !,,,,,
2019-08-07T18:59:51,"[{'type': 'link', 'text': 'https://cdn.discordapp.com/attachments/608619319433101363/608692157796057113/Untitled213312.png'}]",1,binance,snm/btc,,
2019-08-07T19:32:54,"Pump result : Overall good pump, we managed to hit top gainer for a brief moment and the volume was much bigger than the previous pump which was expected since it was a weekday pump.  We hoped to hit a higher % gain this time but we believe that if the market conditions stayed the same as yesterday the result would have been a much bigger % increase. Also, before the pump our coin dipped almost 10% because BTC was pumping, this has caused alot of selling pressure and alot of added sells in the order book by the buy orders that were filled below, we believe we would have hit our 50% easily if BTC did not pump. Our discord server is growing fast day by day, we have reached the milestone of 60 000 members this week! If you have any questions , feel free to chat with our community there.  We will wait for the market to be better before announcing our next pump, stay tuned!",,,,,
2019-08-11T13:55:42,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Thursday August 15\nTime : 20:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all\n\n'}, 'This pump will have 0 prepump meaning that 100% of the profits will go towards all our members and it will ensure that the pump results are as optimal as possible and fair for everyone. We will pick the coin right before the pump to make sure that we pick the best possible coin given the market conditions and order books at that point in time. The pump will also be free for all and everyone will receive the signal at the exact same time.']",,,,,
2019-08-14T15:19:13,1 day left until the next pump on Binance! Our pump time will now be at 20:00 pm GMT.,,,,,
2019-08-15T13:56:03,8 hours left until the pump on Binance!,,,,,
2019-08-15T17:46:06,Close to 4 hours left! We are confident that this pump will be massive!,,,,,
2019-08-15T20:03:46,"Less than 2 hours left. Our target for this pump is very high, the market is looking ready for a great pump!",,,,,
2019-08-15T20:57:01,"1 hour left! The signal will be posted as an image, we have taken extra necessary steps to ensure that bots can't read the coin name.",,,,,
2019-08-15T21:43:56,15 minutes left!,,,,,
2019-08-15T21:54:16,5 minutes left! The next message will be the coin name!,,,,,
2019-08-15T22:00:07,"[{'type': 'link', 'text': 'https://cdn.discordapp.com/attachments/608619319433101363/611566173825531966/Untitled213312.png'}]",1,binance,data/btc,,
2019-08-15T22:08:44,Currently top gainer on binance +35% still!,,,,,
2019-08-15T22:08:53,We managed to hit +70%!,,,,,
2019-08-15T22:20:37,,,,,,photos/photo_33@15-08-2019_22-20-37.jpg
2019-08-15T22:24:24,"Pump result : 70% gain on DATA, as you can see everyone that bought in the first minute made almost 50% profit which is amazing in this market! As we promised this pump had 0 prepump and our team helped push the price higher for everyone, the MEGA pump group is officially back! Congratulations to everyone who bought! We will announce the next pump soon, stay tuned!

Edit :  By the way the pump is still up 50% even 4 hours after our pump, amazing results! We can safely say that this is one of the best pumps we have done in a while. We have something big coming for the next signal, soon we will announce the details, stay tuned!",,,,,
2019-08-17T14:35:34,"Hello everyone, we know many people are patiently waiting for our next pump. Before we announce the next pump date, we would like to explain the dynamics of the last pump in order for our members to understand clearly how we managed to pump DATA to 70% and to be better prepared for the next pump.

First we announced the pump signal, this is when all our members initially bought. After announcing the signal, this is when our team comes in and attempts to hold the price high as long as possible. We have been doing pumps since early 2018 and statistically we know that it takes between 1 to 2 minutes for outsider fomo ( traders on binance that are outside our group ) to kick in. 

When that happens, it will artificially keep the price up above where all our members bought and with the power of our team and outsiders combined take it even higher which in this case was 70%! As you saw, even after our pump ended the price was still holding strong above 40-50%, this is mainly because outsiders got in after us at that price, which is something we need to keep doing every pump. The next pump we will attempt the same thing but this time with even bigger results, the date will be announced soon, stay tuned!",,,,,
2019-08-17T14:35:38,,,,,,
2019-08-18T16:09:18,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Wednesday August 21\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nAfter our successful 70% DATA pump, we expect our volume to be at least 3 times bigger on this upcoming pump. We always try to aim higher, our objective for next pump is to make it even bigger! This pump will be free for all again and everyone will receive the signal at the same time. We have 3 days to prepare for this pump, share our group on social media and invite everyone you know because next pump is going to be huge 🚀']",,,,,
2019-08-20T16:04:51,1 day left until our Binance pump. Be prepared!,,,,,
2019-08-21T14:45:13,5 hours left until the pump on Binance! Be ready 🚀,,,,,
2019-08-21T16:59:14,Our goal today will be to create the same Mega pump as our previous one and hold top gainer for many hours. Only 3 hours left before the pump signal!,,,,,
2019-08-21T18:58:27,1 hour left!,,,,,
2019-08-21T19:29:41,"30 minutes left, be ready!",,,,,
2019-08-21T19:53:58,5 minutes left! The next message will be the coin name,,,,,
2019-08-21T19:59:59,,1,binance,vib/btc,,photos/photo_34@21-08-2019_19-59-59.jpg
2019-08-21T20:18:11,"Pump result : Another successful pump! Around 50% gains on VIB with amazing volume as expected! As you can see alot of coins were pumped today, our initial coin pumped and we picked VIB at the last minute instead of postponing it which was the right decision to make! Initially We noticed some selling pressure at the top coming from the ETH market but our buying power was high and we managed to get through it. The 2nd wave happened quickly to 240 after everyone was done buying, we hope everyone sold at the top and made nice profits today. We will announce the next pump soon, stay tuned!",,,,,
2019-08-23T14:48:05,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Tuesday August 27\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nAfter our successful 70% DATA pump and our 50% VIB pump, we will schedule our next pump this tuesday! Alot of people have been asking some questions, to clarify, our pumps are free for all and everyone receives the signal at the same time. The previous time the signal was sent at 18:00:00 on our end but on binance\'s end it was still 17:59:58, we have taken this into consideration for the next pump to post exactly at 18 gmt next time. One more asked question is when we post the pump signal it will show as ""forwarded from Pump signal"". It is simply a private channel that we use to forward the signal to all our channels at the same time and not a vip channel! If you have any more questions , feel free to ask us. We have a active discord server with over 60 000 members ready to help! If you would like to join us, the link is in the channel information.']",,,,,
2019-08-26T14:42:37,"['Hello everyone, we have decided to postpone the pump date for the following reasons : Alot of good coins were pumped yesterday and today and we believe it is wiser to pump coins from their bottom rather from their top. With our current estimates, we believe that pumping Thursday is a better option. The new pump date will be :\n\n🛎Pump announcement!🛎\n\nThe next official pump will be scheduled for : \n\n', {'type': 'bold', 'text': 'Date : Thursday August 29\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '']",,,,,
2019-08-28T16:28:53,1 day left until the pump on Binance!,,,,,
2019-08-29T14:40:30,📣 5 hours and 20 minutes left until the pump on Binance!,,,,,
2019-08-29T18:46:44,1 hour and 15 minutes left!,,,,,
2019-08-29T19:43:13,15 minutes left!,,,,,
2019-08-29T19:53:15,6 minutes left! The next message will be the coin name,,,,,
2019-08-29T20:00:05,"['There are many good coins on Binance \n\nThe coin we picked today is :  👉 ( ', {'type': 'bold', 'text': 'Q'}, ' ) ( ', {'type': 'bold', 'text': 'S'}, ' ) ( ', {'type': 'bold', 'text': 'P'}, ' )   👈']",1,binance,qsp/btc,,
2019-08-29T20:02:38,Amazing pump everyone!,,,,,
2019-08-29T20:02:51,Very strong 2nd wave,,,,,
2019-08-29T20:05:30,One of the strongest 2nd waves we have seen to date! Congratulations to everyone who bought in the first minute,,,,,
2019-08-29T21:30:12,,,,,,photos/photo_35@29-08-2019_21-30-12.jpg
2019-08-29T21:30:18,"Pump result : Amazing pump on QSP , we can safely say that 100% of our members made profits on this pump just like our DATA pump! Initially there was alot of hidden sell orders and selling pressure but once we got past it we managed to create a very strong 2nd wave 1 minute into the pump meaning that everyone that has bought 1 minute before have made great profits! We are receiving a big amount of appreciation, thank you everyone for participating! We will announce the next pump soon. Stay tuned!",,,,,
2019-08-31T15:05:15,"Hello everyone, we will schedule our next pump soon. We are currently analyzing and doing further research on the market, when we are ready we will announce the next date which should be within this upcoming week. We have big plans for our next pump, it will be as big and even bigger than our last 3 pumps. Keep spreading the word about our group, we have noticed a big amount of old and new users joining and being interested in pumps once again! Our main goal has always been to provide our members with consistent profits and it is something we will keep doing. If you have any questions, feel free to message us! 🚀",,,,,
2019-09-05T18:02:16,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for :\n\n', {'type': 'bold', 'text': 'Date : Sunday September 8\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all\n\n'}, 'Our last 3 pumps were all a big success ( 70% 50% and 45% ) which 2 of them managed to stay up for hours after our pump signal was given and we were able to show everyone that pumping in this market is still profitable if it is done right! This Sunday we will all join forces once again and combine our power to create another big successful pump. This pump will be free for all once again meaning that everyone will receive the signal at the same time.']",,,,,
2019-09-07T17:27:04,1 day left until the pump on Binance!,,,,,
2019-09-08T14:59:30,5 hours left until the pump on Binance!,,,,,
2019-09-08T18:02:06,Only 2 hours remaining until the pump on Binance. Be ready!,,,,,
2019-09-08T19:25:04,30 minutes left!,,,,,
2019-09-08T19:54:21,5 minutes left! The next message will be the coin name,,,,,
2019-09-08T20:00:04,"['There are many good coins on Binance \n\nThe coin we picked today is :  👉 ( ', {'type': 'bold', 'text': 'D'}, ' ) ( ', {'type': 'bold', 'text': 'A'}, ' ) ( ', {'type': 'bold', 'text': 'T'}, ' )  ( ', {'type': 'bold', 'text': 'A'}, ' ) 👈']",1,binance,data/btc,,
2019-09-08T21:13:12,"Pump result: Around 30% gains on DATA which is much less than our previous 70% gains on this coin but still good enough, it could be due to the fact that today is a Sunday and alot of coins are going sideways. Perhaps we can confirm that pumping on a weekday is much better. We  can also see that PIVX pumped at the exact same time which means some extra needed volume was taken from us which could have helped the coin go up around 20% more. Overall great pump with nice volume! Thank you all for participating, our next pump will be on a weekday as usual, we will announce the date soon, stay tuned!",,,,,
2019-09-11T16:38:36,"Hello everyone, we are currently doing research on the market and potential coins before scheduling our next pump, it should be very soon. The Altcoin market has been looking great the past few days, coins that are pumping are keeping their gains which is a very good sign for our upcoming pumps. This type of market allows our team to confidently support our pumps in a big way to the benefit of all our members. Stay tuned for upcoming announcements!",,,,,
2019-09-13T18:16:33,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for :\n\n', {'type': 'bold', 'text': 'Date : Wednesday September 18\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nThe altcoin market is looking great. Our team has been analyzing every aspect of the market closely and the order books are looking clear in many coins with not many hidden walls which gives us a big opportunity to easily pump any coin to a high percentage gain. We expect our upcoming pump to be big. More details will follow as we get closer to the pump!']",,,,,
2019-09-17T14:49:39,1 day left until our big pump on Binance!,,,,,
2019-09-18T13:45:40,📣 6 hours and 15 minutes left. The current market conditions are perfect for a big pump!,,,,,
2019-09-18T18:04:37,"Hello everyone, after a very long discussion with our team we have decided to postpone our pump to protect all our members assets. We know that this is the perfect market to schedule a pump in, however currently alot good coins have already pumped and 95% of the coins are already highly in the green. We strongly believe it is wiser to pump coins from their bottom rather from their top. With our current estimates, we expect the next pump date to be maximum within a few days. We hope you can understand that our decision is purely based on protecting our members and providing the best results possible in every pump we do. The new pump date will be announced shortly.",,,,cancelled,
2019-09-26T14:26:59,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for :\n\n', {'type': 'bold', 'text': 'Date : Wednesday October 2 \nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all\n\n'}, 'We are finally ready to schedule our next pump. During the past few days we have been waiting for BTC to make its move and now that we have more confirmation of short term fluctuations in altcoins we can safely say that it is looking very good right now for the upcoming weeks! Our next pump will be big as always as many members have been waiting for it and as always the pump will be free for all meaning that everyone will receive the signal at the same time.']",,,,,
2019-10-01T16:01:14,1 day left until our big pump on Binance!,,,,,
2019-10-02T14:00:19,"📣 6 hours remaining until the biggest pump on Binance today. Our target today will be high, we will attempt to reach 50-60% gains and possibly more depending on how outsiders will react to our pump!",,,,,
2019-10-02T17:59:24,2 hours left!,,,,,
2019-10-02T19:26:54,30 minutes remaining,,,,,
2019-10-02T19:54:05,5 minutes left! The next message will be the coin name,,,,,
2019-10-02T20:00:06,"['There are many good coins on Binance \n\nThe coin we picked today is :  👉 ( ', {'type': 'bold', 'text': 'N'}, ' ) ( ', {'type': 'bold', 'text': 'X'}, ' )  ( ', {'type': 'bold', 'text': 'S'}, ' ) 👈']",1,binance,nxs/btc,,
2019-10-02T20:36:31,"Pump result : Our volume today was amazing ( around 80 btc ) however the pump did not go according to plan. The pump started out great but a few seconds later we noticed alot of conditionnal sell walls appear during the pump. Normally we like to pump low satoshi coins because they are much easier to pump and our team can easily support it and help the pump reach higher % gains but today we decided to try something different and picked a high satoshi coin instead which was the wrong decision unfortunately. With the big hidden sell walls, our team was not able to support the pump like we always did in our previous ones. 

From our 5 previous pumps, we had 4 successful ones and only 1 bad one which was today. Pumping is all about consistency which is something we try to achieve everytime. To make up for this situation we can guarantee 1 thing :

The next pump our team will guarantee profits for all our members by pushing the price higher for everyone after all our members are done buying and support the pump in a big way as we usually do. We will announce the next pump date soon, stay tuned!",,,,,
2019-10-10T16:07:24,"Hello everyone, we are almost ready to announce our next pump date. We are currently doing extensive research and waiting for perfect market conditions to find the perfect coin to pump. Our upcoming pump will be held very soon, stay tuned for more information in the upcoming days!",,,,,
2019-10-15T14:55:18,"['🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for :\n\n', {'type': 'bold', 'text': 'Date : Tuesday October 22\nTime : 18:00 pm GMT\nExchange : Binance'}, ' \n', {'type': 'bold', 'text': 'Advantage : Free for all'}, '\n\nOur upcoming pump will be big! We have 1 week to prepare for this pump and our team will be working hard to make sure that it will be a success like our Data and Qsp pump that we did last month. Stay tuned for more information in the next few days!']",,,,,
2019-10-21T14:38:36,📣 1 day left until the next pump on Binance!,,,,,
2019-10-22T14:59:48,"5 hours left until the Mega Pump today, be ready!",,,,,
2019-10-22T17:54:27,📣 2 hours remaining,,,,,
2019-10-22T19:26:37,30 minutes left!,,,,,
2019-10-22T19:50:13,10 minutes left,,,,,
2019-10-22T19:54:11,"5 minutes left, the next message will be the coin name!",,,,,
2019-10-22T20:00:05,"['There are many good coins on Binance \n\nThe coin we picked today is :  👉 ( ', {'type': 'bold', 'text': 'O'}, ' ) ( ', {'type': 'bold', 'text': 'S'}, ' ) ( ', {'type': 'bold', 'text': 'T'}, ' ) 👈']",1,binance,ost/btc,,
2019-10-22T20:45:01,"Pump result : Our pump volume today was over 80 btc once again with a great amount of buy power which is great because with that amount of volume we should be able to pump most coins above 50%, however the pump did not go as expected. After analyzing the order history, we can clearly see that the wrong coin to pump has been picked because alot of sell orders kept constantly appearing. Our team has tried to support the coin but more sell orders kept coming in. It seems that either another whale was present in the coin   or outsiders holding a big amount of OST were constantly selling during our pump or simply that this coin had alot of hidden sell orders. The good news is that most of our members bought between 150-160 which means they were either able to make a small profit, break even or take a very small loss that they will be able to make back once we make a pump over 50% again.",,,,,
