date,text,Pump,Exchange,Coin,Notes,photo
2021-04-16T22:36:20,"['💥 PUMP ANNOUNCEMENT 💥\nONLY 25 MINS LEFT BEFORE THE PUMP GET READY ON DISCORD\n📊 Exchange: KUCOIN\n📆 Date: 16th-April-2021 (Friday)\n⏰ Time: 20:00 GMT/UTC  (21:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nONLY 25 MINS LEFT BEFORE THE PUMP GET READY ON DISCORD\n\n💥 We can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our Discord server channel.\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-04-22T10:39:20,"['💥 PUMP ANNOUNCEMENT 💥\nJOIN US ON FRIDAY THE 23rd OF APRIL ON DISCORD FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 23rd-April-2021 (Friday)\n⏰ Time: 19:00 GMT/UTC  (20:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 23rd of April at 19:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' channel, Join today ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-04-23T19:11:49,"['💥 PUMP ANNOUNCEMENT 💥\nJOIN US TONIGHT FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 23rd-April-2021 (Friday)\n⏰ Time: 19:00 GMT/UTC  (20:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nPump scheduled for TONIGHT the 23rd of April at 19:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️IMPORTANT: The signal for this pump will be sent to our *Discord server* channel only.  Join today discord now, it takes only a few minutes.  ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\n❤️❤️❤️The CCPS Team']",,,,,
2021-04-26T12:55:46,"['💥 PUMP ANNOUNCEMENT 💥\nJOIN US ON SATURDAY  THE 1st OF MAY ON DISCORD FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 1ST-MAY-2021 (SATURDAY)\n⏰ Time: 18:00 GMT/UTC  (19:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 1ST MAY at 18:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' and this *Telegram channel*, Join today ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-04-30T12:55:08,"['💥 PUMP ANNOUNCEMENT 💥\nREMINDER: KUCOIN PUMP TOMORROW. JOIN US ON SATURDAY  THE 1st OF MAY ON DISCORD FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 1ST-MAY-2021 (SATURDAY)\n⏰ Time: 18:00 GMT/UTC  (19:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 1ST MAY at 18:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' and this *Telegram channel*, Join today ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-01T15:38:05,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 6 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 **USDT** \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-01T18:04:40,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 3 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 **USDT** \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-01T18:50:52,"['!!!ATTENTION!!!\n\n📝 The pump signal will be sent as **TEXT** and **LINK** 📝\nAn example of how the signal will look like: `BTC/USDT ', {'type': 'link', 'text': 'https://trade.kucoin.com/BTC-USDT`'}, '\n\n🚀TODAY IS GOING TO BE GOOD!🚀']",,,,,
2021-05-01T19:01:53,"['🚀 LESS THAN 2 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-01T20:30:40,"['🚀 30 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-01T20:41:02,"['🚀 20 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-01T20:45:03,"['**15 MINUTES LEFT!!**\n\nGreetings ', {'type': 'mention', 'text': '@everyone'}, "", here is the list of all groups participating in this pump:\n\nBlockchain WSB\nCrypto Coin Pump Signals\nCrypto Suggestions\nFiammetta's Pump Signals\nTransparent Crypto Signals\nYobit Pump Signal\n\nFor a total of **30,000+** members! It's gonna be an **awesome pump**!!""]",,,,,
2021-05-01T20:50:57,"🚀 10 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗

📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! 
Our qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝

🚀 LETS GO! 🚀",,,,,
2021-05-01T20:55:28,"🚀 5 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗

📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! 
Our qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝

🚀 LETS GO! 🚀",,,,,
2021-05-01T20:57:04,"🚀 3 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗

📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! 
Our qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝

🚀 LETS GO! 🚀",,,,,
2021-05-01T20:57:24,"[{'type': 'mention', 'text': '@everyone'}, ' GET READY EVERYONE NEXT MESSAGE IS COIN NAME!!!']",,,,,
2021-05-01T21:00:00,,1.0,kucoin,sdt/usdt,,photos/photo_7@01-05-2021_21-00-00.jpg
2021-05-02T15:08:47,"['💥 PUMP ANNOUNCEMENT 💥. JOIN US  THIS AFTERNOON  THE 2ND OF MAY ON DISCORD FOR A GREAT PUMP\n📊 Exchange: BINANCE\n📆 Date: 2ND-MAY-2021 (SUNDAY)\n⏰ Time: 14:00 GMT/UTC  (17:00 BST)\n💰XXX/BTC\n\nWe have a new pump scheduled for the 2ND MAY at 17:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' ONLY, Join today ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-02T17:36:50,"['💥 PUMP ANNOUNCEMENT 💥LESS THAN 90 MINUTES TO GO UNTIL THE PUMP!!\n📊 Exchange: BINANCE\n📆 Date: 2ND-MAY-2021 (SUNDAY)\n⏰ Time: 16:00 GMT/UTC  (17:00 BST)\n💰XXX/BTC\n\nWe have a new pump scheduled for the 2ND MAY at 16:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 35k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' ONLY, Join today ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-04T18:50:51,"['💥 PUMP ANNOUNCEMENT  JOIN US ON SATURDAY  THE 8th OF MAY FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 8th-MAY-2021 (SATURDAY)\n⏰ Time: 18:00 GMT/UTC  (19:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 8th MAY at 18:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 50k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' and this *Telegram channel*, \n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-06T12:26:59,"['💥 ONLY TWO DAYS TO GO UNTIL OUR BIGGEST PUMP 💥\n📊 Exchange: KUCOIN\n📆 Date: 8th-MAY-2021 (SATURDAY)\n⏰ Time: 18:00 GMT/UTC  (19:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 8th MAY at 18:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 50k+ \n\nGet your Kucoin Accounts ready with USDT. ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ' Fastest way to make a quick profit. \n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our *Discord server* and this *Telegram channel*, \n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-08T15:34:10,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 6 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T15:35:58,"['!!!ATTENTION!!!\n\n📝 The pump signal will be sent as **TEXT** and **LINK** 📝\nAn example of how the signal will look like: BTC/USDT ', {'type': 'link', 'text': 'https://trade.kucoin.com/BTC-USDT'}, '\n\n🚀TODAY IS GOING TO BE GOOD!🚀']",,,,,
2021-05-08T16:05:26,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 5 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T17:06:23,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 4 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T18:01:57,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 3 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T18:59:35,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **2 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:03:29,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **1 HOUR LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:15:57,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 45 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:24:36,"**Participating servers**

* Transparent.Crypto Signals
* Fiametta's Crypto Signals
* Yobit Pump Signal
* Crypto Coin Pump Signals
* The Pump House
* Lina Crypto Pump
* WSB Blockchain
* Crypto suggestions
* The Crypto Doctors
* Lambo Pumps
* WSB - Big Pump Signal

In total we are OVER 44k MEMBERS!!! NOT MUCH TIME LEFT! GET YOUR 🪙 USDT 🪙 READY!",,,,,
2021-05-08T20:33:34,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 30 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:41:04,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 20 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:45:26,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 15 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:51:04,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 10 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:55:10,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 5 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet! The signal will be sent as text and link! \n\n🚀 LETS GO! 🚀']",,,,,
2021-05-08T20:57:03,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 3 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN 🚀 ❗\n\nNEXT MESSAGE WILL BE COIN NAME!']",,,,,
2021-05-08T21:00:00,"['SDT/USDT ', {'type': 'link', 'text': 'https://trade.kucoin.com/SDT-USDT'}]",1.0,kucoin,sdt/usdt,,
2021-05-09T12:19:45,Independent review of yesterdays pump,,,,,photos/photo_8@09-05-2021_12-19-45.jpg
2021-05-09T12:19:54,,,,,,photos/photo_9@09-05-2021_12-19-54.jpg
2021-05-09T12:20:03,,,,,,photos/photo_10@09-05-2021_12-20-03.jpg
2021-05-09T12:20:43,It was a good clean pump of gains of almost 100% for those that got in quick. We are looking to arrange another great pump shortly.,,,,,
2021-05-11T19:23:18,"['💥 PUMP ANNOUNCEMENT  JOIN US ON FRIDAY  THE 14th OF MAY FOR A GREAT PUMP\n📊 Exchange: HOTBIT\n📆 Date: 14th-MAY-2021 (FRIDAY)\n⏰ Time: 20:00 GMT/UTC  (21:00 BST)\n🏁Target: +200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 14th MAY at 20:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 50k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\nRegister your Hotbit account here: ', {'type': 'link', 'text': 'https://www.hotbit.io/register?ref=1551537'}, '\n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our *Discord server* only\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-14T14:04:50,"['💥 PUMP TONIGHT AT 20:00GMT FOR A GREAT PUMP\n📊 Exchange: HOTBIT\n📆 Date: 14th-MAY-2021 (FRIDAY)\n⏰ Time: 20:00 GMT/UTC  (21:00 BST)\n🏁Target: +200% \n💰XXX/USDT\n\nWe have a new pump scheduled for tonight at 20:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 50k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\nRegister your Hotbit account here: ', {'type': 'link', 'text': 'https://www.hotbit.io/register?ref=1551537'}, '\n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our *Discord server* only\n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-15T12:51:22,Our first pump on Hotbit last night achieved a massive 390% gain. Lots of members were able to make great gains due to everyone having to buy manually. Get ready for another pump this evening on Kucoin,,,,,
2021-05-15T12:52:12,"['💥 PUMP ANNOUNCEMENT  JOIN US TONIGHT THE 15th OF MAY FOR A GREAT PUMP\n📊 Exchange: KUCOIN\n📆 Date: 15th-MAY-2021 (SATURDAY)\n⏰ Time: 18:00 GMT/UTC  (19:00 BST)\n🏁Target: 200% \n💰XXX/USDT\n\nWe have a new pump scheduled for the 815th MAY at 18:00 GMT.  We have organised a pump with our partner pump servers on Discord. Combined a total membership of over 50k\n\n💥 As always we can guarantee that there will be no pre-pump, our pumps are always 100% fair and free for all.💥 \n\n❤️Please join this Telegram Channel and join us on our Discord server for further updates and conditions regarding this pump and also to chat with other members and group admins. please take a moment to create a discord account and join us here: ', {'type': 'link', 'text': 'https://discord.gg/TsRq8H3RPv'}, '\n\nThe signal for this pump will be sent to our ', {'type': 'bold', 'text': '*Discord server*'}, ' and this *Telegram channel*, \n\nSHARE: Share this telegram channel with all your Crypto and Pumping friends, the more members involved the great the potential profits for members.']",,,,,
2021-05-15T16:21:28,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 5 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
2021-05-15T17:08:43,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n❗ 🚀 **LESS THAN 4 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN** 🚀 ❗\n\n📝 Get ready for a great pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the USDT pair with some fantastic coins awaiting for a huge pump. 📝\n\nMake sure you have signed up on ', {'type': 'link', 'text': 'https://www.kucoin.com/'}, ', set your trading password to be able to trade and have \U0001fa99 USDT \U0001fa99 in your wallet!\n\n🚀 LETS GO! 🚀']",,,,,
